experiment,forest_type,eval_function,num_trees,sample_ratio,feature_ratio,tree_max_depth,tree_tournament_size,min_samples_split,set_id,train_size,random_seed,categorial_encoding,time_of_building,accuracy,TP,TN,FP,FN
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,10,2,73,0.7,56,ONE_HOT,4.8802,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,10,2,73,0.7,57,ONE_HOT,4.6909,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,10,2,73,0.7,58,ONE_HOT,4.7966,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,10,2,73,0.7,59,ONE_HOT,4.9403,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,10,2,73,0.7,60,ONE_HOT,5.1817,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,10,2,73,0.7,61,ONE_HOT,5.8027,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,10,2,73,0.7,62,ONE_HOT,5.6079,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,10,2,73,0.7,63,ONE_HOT,5.0064,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,10,2,73,0.7,64,ONE_HOT,5.168,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,10,2,73,0.7,65,ONE_HOT,5.1488,1.0,1175,1263,0,0
CART_tournament_size_73,CART,CART_GINI_GAIN,100,1.0,1.0,-1,10,2,73,0.7,66,ONE_HOT,5.6945,1.0,1175,1263,0,0
